# ion_class=Ih, nodes=128, copies_total=380
node_id,name,ion_class,copies,unique_ids
4094,53869_ih_VCN2003-ID-1,Ih,1,53869_ih_VCN2003-ID-1
4098,98005_hcn2_ch-ID-1,Ih,1,98005_hcn2_ch-ID-1
4099,98005_hcn12_ch-ID-1,Ih,1,98005_hcn12_ch-ID-1
4115,182797_Ih-ID-1,Ih,1,182797_Ih-ID-1
4152,87284_h-ID-1,Ih,1,87284_h-ID-1
4194,136095_H-ID-1,Ih,1,136095_H-ID-1
4290,3665_hpg-ID-1,Ih,1,3665_hpg-ID-1
4302,8284_hyperso-ID-1,Ih,1,8284_hyperso-ID-1
4304,8284_hyperde3-ID-1,Ih,1,8284_hyperde3-ID-1
4305,8284_hyperde2-ID-1,Ih,1,8284_hyperde2-ID-1
4306,8284_hyperde1-ID-1,Ih,1,8284_hyperde1-ID-1
4502,122329_hcn12_gp-ID-1,Ih,1,122329_hcn12_gp-ID-1
4503,122329_hcn2_gp-ID-1,Ih,1,122329_hcn2_gp-ID-1
4544,37857_ih-ID-1,Ih,1,37857_ih-ID-1
4586,141273_ar-ID-1,Ih,1,141273_ar-ID-1
4680,20212_iq-ID-1,Ih,1,20212_iq-ID-1
4703,20212_h-ID-2,Ih,1,20212_h-ID-2
