# ion_class=Other, nodes=3216, copies_total=6527
node_id,name,ion_class,copies,unique_ids
842,249705_Im-ID-2,Other,1,249705_Im-ID-2
843,249705_kv-ID-2,Other,1,249705_kv-ID-2
844,249705_kBK-ID-2,Other,1,249705_kBK-ID-2
845,249705_kadist-ID-2,Other,1,249705_kadist-ID-2
846,249705_NMDAmajor-ID-2,Other,1,249705_NMDAmajor-ID-2
847,249705_PlateauConductance-ID-2,Other,1,249705_PlateauConductance-ID-2
848,249705_CaDynamics_E2-ID-2,Other,1,249705_CaDynamics_E2-ID-2
849,249705_Ih-ID-2,Other,1,249705_Ih-ID-2
850,249705_NaTs2_t-ID-2,Other,1,249705_NaTs2_t-ID-2
851,249705_K_Pst-ID-2,Other,1,249705_K_Pst-ID-2
852,267298_km-ID-1,Other,1,267298_km-ID-1
853,267298_na3n-ID-1,Other,1,267298_na3n-ID-1
854,112546_cacumm-ID-1,Other,8,112546_cacumm-ID-1;101629_cacumm-ID-1;118986_cacumm-ID-1;126814_cacumm-ID-1;144392_cacumm-ID-1;181967_cacumm-ID-1;223649_cacumm-ID-1;267298_cacumm-ID-1
855,267298_kir-ID-1,Other,1,267298_kir-ID-1
856,267298_h-ID-1,Other,1,267298_h-ID-1
857,267298_kaprox-ID-1,Other,1,267298_kaprox-ID-1
858,267298_kdrca1-ID-1,Other,1,267298_kdrca1-ID-1
859,137259_exp2nmdar-ID-1,Other,2,137259_exp2nmdar-ID-1;267298_exp2nmdar-ID-1
862,267298_ExpAmpar-ID-1,Other,1,267298_ExpAmpar-ID-1
863,244687_can2hem-ID-1,Other,1,244687_can2hem-ID-1
864,244687_step_release-ID-1,Other,1,244687_step_release-ID-1
865,244687_cadifusnpumpOGBendodif-ID-1,Other,1,244687_cadifusnpumpOGBendodif-ID-1
866,244687_cathem-ID-1,Other,1,244687_cathem-ID-1
868,244687_constant-ID-1,Other,2,244687_constant-ID-1;267221_constant-ID-1
869,244687_ampa5-ID-1,Other,1,244687_ampa5-ID-1
870,244687_nmda5-ID-1,Other,1,244687_nmda5-ID-1
871,262389_Synapse-ID-1,Other,2,262389_Synapse-ID-1;267391_Synapse-ID-1
872,262389_HzCellICa-ID-1,Other,1,262389_HzCellICa-ID-1
873,262389_ConeIKv-ID-1,Other,1,262389_ConeIKv-ID-1
874,262389_ConeIh-ID-1,Other,1,262389_ConeIh-ID-1
875,262389_ConeCPR-ID-1,Other,1,262389_ConeCPR-ID-1
876,262389_HzCellINa-ID-1,Other,1,262389_HzCellINa-ID-1
877,262389_HzCellLeak-ID-1,Other,1,262389_HzCellLeak-ID-1
878,262389_HzCellIA-ID-1,Other,1,262389_HzCellIA-ID-1
879,262389_GapPC-ID-1,Other,1,262389_GapPC-ID-1
880,262389_PRInput-ID-1,Other,1,262389_PRInput-ID-1
881,262389_HzCellIKv-ID-1,Other,1,262389_HzCellIKv-ID-1
882,262389_HzCellIKa-ID-1,Other,1,262389_HzCellIKa-ID-1
883,260653_Xtra-ID-1,Other,9,260653_Xtra-ID-1;147460_xtra-ID-2;147460_xtra-ID-1;182134_xtra-ID-1;230861_xtra-ID-1;262389_Xtra-ID-1;244599_xtra-ID-1;262046_xtra-ID-1;267618_Xtra-ID-1
884,84612_nmdasyn-ID-1,Other,2,84612_nmdasyn-ID-1;112359_nmdasyn-ID-1
885,84612_hh3-ID-2,Other,3,84612_hh3-ID-2;84612_hh3-ID-1;112359_hh3-ID-1
887,84612_cachan-ID-2,Other,2,84612_cachan-ID-2;84612_cachan-ID-1
888,84612_capump-ID-1,Other,4,84612_capump-ID-1;84612_capump-ID-2;112359_capump-ID-1;185330_capump-ID-1
889,84612_leak-ID-2,Other,3,84612_leak-ID-2;84612_leak-ID-1;112359_leak-ID-1
890,84612_pump-ID-2,Other,3,84612_pump-ID-2;84612_pump-ID-1;112359_pump-ID-1
891,84612_ampasyn-ID-1,Other,2,84612_ampasyn-ID-1;112359_ampasyn-ID-1
892,84612_nabalan-ID-2,Other,3,84612_nabalan-ID-2;84612_nabalan-ID-1;112359_nabalan-ID-1
893,84612_cabalan-ID-1,Other,3,84612_cabalan-ID-1;84612_cabalan-ID-2;112359_cabalan-ID-1
894,84612_nmdaL-ID-1,Other,1,84612_nmdaL-ID-1
895,84612_ampa-ID-1,Other,1,84612_ampa-ID-1
896,189154_stats-ID-1,Other,1,189154_stats-ID-1
897,189154_h_winograd-ID-1,Other,1,189154_h_winograd-ID-1
900,185858_mglur-ID-1,Other,2,185858_mglur-ID-1;189154_mglur-ID-1
901,185858_IC-ID-1,Other,2,185858_IC-ID-1;189154_IC-ID-1
903,189154_vecst-ID-1,Other,2,189154_vecst-ID-1;185858_vecst-ID-1
904,185858_kcalts-ID-1,Other,2,185858_kcalts-ID-1;189154_kcalts-ID-1
906,189154_cagk-ID-1,Other,5,189154_cagk-ID-1;266851_cagk-ID-2;266851_cagk-ID-1;260015_cagk-ID-1;267511_cagk-ID-1
907,150245_misc-ID-1,Other,3,150245_misc-ID-1;189154_misc-ID-1;195615_misc-ID-1
908,189154_ihlts-ID-1,Other,2,189154_ihlts-ID-1;185858_ihlts-ID-1
909,189154_MyExp2SynNMDABB-ID-1,Other,2,189154_MyExp2SynNMDABB-ID-1;185858_MyExp2SynNMDABB-ID-1
910,139421_MyExp2SynBB-ID-1,Other,12,139421_MyExp2SynBB-ID-1;151282_MyExp2SynBB-ID-1;186768_MyExp2SynBB-ID-1;185858_MyExp2SynBB-ID-1;189154_MyExp2SynBB-ID-1;258738_MyExp2SynBB-ID-1;266851_MyExp2SynBB-ID-4;266851_MyExp2SynBB-ID-1;266851_MyExp2SynBB-ID-3;266851_MyExp2SynBB-ID-2;260015_MyExp2SynBB-ID-1;267511_MyExp2SynBB-ID-1
911,189154_gabab-ID-1,Other,1,189154_gabab-ID-1
912,189154_calts-ID-1,Other,2,189154_calts-ID-1;185858_calts-ID-1
915,189154_icalts-ID-1,Other,2,189154_icalts-ID-1;185858_icalts-ID-1
917,189154_HCN1-ID-1,Other,5,189154_HCN1-ID-1;266851_HCN1-ID-1;266851_HCN1-ID-2;260015_HCN1-ID-1;267511_HCN1-ID-1
924,120910_leakdend-ID-1,Other,1,120910_leakdend-ID-1
928,3454_trigstim-ID-1,Other,2,3454_trigstim-ID-1;139657_trigstim-ID-1
932,139657_mhh_Gfluct-ID-1,Other,1,139657_mhh_Gfluct-ID-1
934,102288_cad-ID-1,Other,2,102288_cad-ID-1;182797_cad-ID-1
941,102288_Ipassaxon-ID-1,Other,2,102288_Ipassaxon-ID-1;182797_Ipassaxon-ID-1
950,102288_Ipasssd-ID-1,Other,2,102288_Ipasssd-ID-1;182797_Ipasssd-ID-1
953,267066_na3n-ID-1,Other,1,267066_na3n-ID-1
954,244688_kdb-ID-1,Other,3,244688_kdb-ID-1;267066_kdb-ID-1;267686_kdb-ID-1
955,267066_naxn-ID-1,Other,1,267066_naxn-ID-1
956,267066_kaprox-ID-1,Other,1,267066_kaprox-ID-1
957,267066_kdrca1-ID-1,Other,1,267066_kdrca1-ID-1
958,267066_kmb-ID-1,Other,1,267066_kmb-ID-1
959,244688_kdrbca1-ID-1,Other,2,244688_kdrbca1-ID-1;267066_kdrbca1-ID-1
960,267066_kdbm-ID-1,Other,1,267066_kdbm-ID-1
961,267066_h_pas-ID-1,Other,1,267066_h_pas-ID-1
962,267066_kadist-ID-1,Other,1,267066_kadist-ID-1
963,147218_pf-ID-1,Other,1,147218_pf-ID-1
964,147218_calcium-ID-1,Other,1,147218_calcium-ID-1
966,147218_stellat_phasic-ID-1,Other,1,147218_stellat_phasic-ID-1
967,147218_cf-ID-1,Other,1,147218_cf-ID-1
971,147218_leak-ID-1,Other,1,147218_leak-ID-1
972,147218_stellat-ID-1,Other,1,147218_stellat-ID-1
973,147218_pf_phasic-ID-1,Other,1,147218_pf_phasic-ID-1
975,97860_CaHandler2-ID-1,Other,1,97860_CaHandler2-ID-1
978,97860_kir2_dop-ID-1,Other,1,97860_kir2_dop-ID-1
980,97860_kcnq_hh-ID-1,Other,1,97860_kcnq_hh-ID-1
981,97860_leak_dop-ID-1,Other,1,97860_leak_dop-ID-1
983,97860_CaDiffuse3-ID-1,Other,1,97860_CaDiffuse3-ID-1
984,97860_CaDiffuse2-ID-1,Other,1,97860_CaDiffuse2-ID-1
986,97860_cal_dop-ID-1,Other,1,97860_cal_dop-ID-1
987,97860_vramp-ID-1,Other,1,97860_vramp-ID-1
989,97860_cap_dop-ID-1,Other,1,97860_cap_dop-ID-1
995,123897_cad-ID-1,Other,5,123897_cad-ID-1;114359_cad-ID-1;237594_cad-ID-1;206398_cad-ID-1;241160_cad-ID-1
999,241160_naShu-ID-1,Other,1,241160_naShu-ID-1
1000,241160_ipulse1-ID-1,Other,1,241160_ipulse1-ID-1
1001,123897_gabaa-ID-1,Other,4,123897_gabaa-ID-1;153196_gabaa-ID-1;237594_gabaa-ID-1;241160_gabaa-ID-1
1003,241160_kvShu-ID-1,Other,1,241160_kvShu-ID-1
1004,244412_cat-ID-1,Other,1,244412_cat-ID-1
1005,244412_cad-ID-1,Other,1,244412_cad-ID-1
1006,244412_cagk-ID-1,Other,1,244412_cagk-ID-1
1007,244412_Wghkampa_preML-ID-1,Other,1,244412_Wghkampa_preML-ID-1
1008,244412_ghknmda-ID-1,Other,1,244412_ghknmda-ID-1
1009,244412_RM_eCB-ID-1,Other,1,244412_RM_eCB-ID-1
1010,244412_BDNF-ID-1,Other,1,244412_BDNF-ID-1
1013,168310_ikscr-ID-1,Other,7,168310_ikscr-ID-1;246546_ikscr-ID-1;237595_ikscr-ID-1;237595_ikscr-ID-2;256311_ikscr-ID-1;260015_ikscr-ID-1;267511_ikscr-ID-1
1014,246546_IA-ID-1,Other,2,246546_IA-ID-1;256311_IA-ID-1
1015,20212_cad-ID-1,Other,5,20212_cad-ID-1;123815_cad-ID-1;144089_cad-ID-1;246546_cad-ID-1;256311_cad-ID-1
1016,246546_burststim2-ID-1,Other,2,246546_burststim2-ID-1;256311_burststim2-ID-1
1017,246546_ichan2vip-ID-1,Other,2,246546_ichan2vip-ID-1;256311_ichan2vip-ID-1
1018,168310_iccr-ID-1,Other,7,168310_iccr-ID-1;237595_iccr-ID-2;246546_iccr-ID-1;237595_iccr-ID-1;256311_iccr-ID-1;260015_iccr-ID-1;267511_iccr-ID-1
1019,246546_Kaxon-ID-1,Other,2,246546_Kaxon-ID-1;256311_Kaxon-ID-1
1020,246546_ichan2-ID-1,Other,2,246546_ichan2-ID-1;256311_ichan2-ID-1
1021,246546_Kdend-ID-1,Other,2,246546_Kdend-ID-1;256311_Kdend-ID-1
1022,246546_ichan2aa-ID-1,Other,2,246546_ichan2aa-ID-1;256311_ichan2aa-ID-1
1023,246546_regn_stim-ID-1,Other,2,246546_regn_stim-ID-1;256311_regn_stim-ID-1
1024,246546_hha2-ID-1,Other,2,246546_hha2-ID-1;256311_hha2-ID-1
1025,246546_my_exp2syn-ID-1,Other,3,246546_my_exp2syn-ID-1;256311_my_exp2syn-ID-1;260015_my_exp2syn-ID-1
1027,246546_ichan2bc-ID-1,Other,2,246546_ichan2bc-ID-1;256311_ichan2bc-ID-1
1029,246546_Ihvip-ID-1,Other,2,246546_Ihvip-ID-1;256311_Ihvip-ID-1
1030,168310_kdrcr-ID-1,Other,7,168310_kdrcr-ID-1;237595_kdrcr-ID-1;246546_kdrcr-ID-1;237595_kdrcr-ID-2;256311_kdrcr-ID-1;260015_kdrcr-ID-1;267511_kdrcr-ID-1
1031,246546_ichan2bs-ID-1,Other,2,246546_ichan2bs-ID-1;256311_ichan2bs-ID-1
1032,246546_Ksoma-ID-1,Other,2,246546_Ksoma-ID-1;256311_Ksoma-ID-1
1035,168310_kadistcr-ID-1,Other,5,168310_kadistcr-ID-1;237595_kadistcr-ID-1;237595_kadistcr-ID-2;246546_kadistcr-ID-1;256311_kadistcr-ID-1
1036,168310_cadyn-ID-1,Other,11,168310_cadyn-ID-1;237595_cadyn-ID-2;237595_cadyn-ID-1;246546_cadyn-ID-1;256311_cadyn-ID-1;266851_cadyn-ID-4;266851_cadyn-ID-3;266851_cadyn-ID-1;266851_cadyn-ID-2;260015_cadyn-ID-1;267511_cadyn-ID-1
1037,239421_PC_Gaba_det_vi_alfa1-ID-1,Other,1,239421_PC_Gaba_det_vi_alfa1-ID-1
1038,229585_cdp5-ID-1,Other,3,229585_cdp5-ID-1;239421_cdp5-ID-1;267189_cdp5-ID-1
1039,229585_Kv15-ID-1,Other,7,229585_Kv15-ID-1;239421_Kv15-ID-1;265584_Kv15-ID-1;265584_Kv15-ID-2;265584_Kv15-ID-3;265584_Kv15-ID-4;267189_Kv15-ID-1
1040,229585_HCN1_Angeloetal2007-ID-1,Other,3,229585_HCN1_Angeloetal2007-ID-1;239421_HCN1_Angeloetal2007-ID-1;267189_HCN1_Angeloetal2007-ID-1
1042,239421_UBC_TRP-ID-1,Other,1,239421_UBC_TRP-ID-1
1043,239421_PURKINJE_Ampa_det_vi-ID-1,Other,1,239421_PURKINJE_Ampa_det_vi-ID-1
1048,124513_inhsyn-ID-1,Other,1,124513_inhsyn-ID-1
1050,8284_ppsyn-ID-1,Other,2,8284_ppsyn-ID-1;124513_ppsyn-ID-1
1054,121253_train-ID-1,Other,1,121253_train-ID-1
1055,121253_kdifl-ID-1,Other,1,121253_kdifl-ID-1
1057,121253_Nakpump-ID-1,Other,1,121253_Nakpump-ID-1
1058,121253_kdifrl-ID-1,Other,1,121253_kdifrl-ID-1
1063,135839_ih-ID-1,Other,1,135839_ih-ID-1
1064,239177_gap-ID-1,Other,2,239177_gap-ID-1;259366_gap-ID-1
1065,259366_sinIstim-ID-1,Other,1,259366_sinIstim-ID-1
1066,259366_type21v02-ID-1,Other,1,259366_type21v02-ID-1
1067,259366_sinGstim-ID-1,Other,1,259366_sinGstim-ID-1
1068,239177_innp-ID-1,Other,2,239177_innp-ID-1;259366_innp-ID-1
1069,254217_myAMPA-ID-1,Other,1,254217_myAMPA-ID-1
1070,254217_mySyn-ID-1,Other,1,254217_mySyn-ID-1
1071,254217_myGABA-ID-1,Other,1,254217_myGABA-ID-1
1072,254217_Traub-ID-1,Other,1,254217_Traub-ID-1
1073,254217_dCaAP-ID-1,Other,1,254217_dCaAP-ID-1
1074,254217_myNMDA-ID-1,Other,1,254217_myNMDA-ID-1
1076,182988_ou-ID-1,Other,12,182988_ou-ID-1;266850_ou-ID-1;267661_ou-ID-7;267661_ou-ID-8;267661_ou-ID-3;267661_ou-ID-5;267661_ou-ID-10;267661_ou-ID-2;267661_ou-ID-4;267661_ou-ID-9;267661_ou-ID-6;267661_ou-ID-1
1078,182988_trpm8-ID-1,Other,1,182988_trpm8-ID-1
1080,6763_pump-ID-1,Other,1,6763_pump-ID-1
1081,6763_nadifl-ID-1,Other,1,6763_nadifl-ID-1
1082,6763_mystim-ID-1,Other,1,6763_mystim-ID-1
1083,6763_inmda-ID-1,Other,1,6763_inmda-ID-1
1087,37857_leak-ID-1,Other,2,37857_leak-ID-1;87454_leak-ID-1
1089,138379_stats-ID-1,Other,1,138379_stats-ID-1
1090,105507_nstim-ID-1,Other,12,105507_nstim-ID-1;116838_nstim-ID-1;106891_nstim-ID-1;140881_nstim-ID-1;138379_nstim-ID-1;144538_nstim-ID-1;141505_nstim-ID-1;147141_nstim-ID-1;150245_nstim-ID-1;146949_nstim-ID-1;154096_nstim-ID-1;183014_nstim-ID-1
1091,138379_vecst-ID-1,Other,3,138379_vecst-ID-1;150245_vecst-ID-1;146949_vecst-ID-1
1092,140881_misc-ID-1,Other,3,140881_misc-ID-1;138379_misc-ID-1;141505_misc-ID-1
1093,138379_intf6_-ID-1,Other,1,138379_intf6_-ID-1
1096,82784_kdyn-ID-1,Other,1,82784_kdyn-ID-1
1097,82784_nmda-ID-1,Other,1,82784_nmda-ID-1
1101,82784_gaba-ID-1,Other,1,82784_gaba-ID-1
1105,82784_ampa-ID-1,Other,1,82784_ampa-ID-1
1108,82784_nmdacons-ID-1,Other,1,82784_nmdacons-ID-1
1110,82784_cadyn-ID-1,Other,1,82784_cadyn-ID-1
1111,168858_max-ID-1,Other,1,168858_max-ID-1
1113,168858_shunt-ID-1,Other,1,168858_shunt-ID-1
1116,20756_cad-ID-1,Other,3,20756_cad-ID-1;168858_cad-ID-1;184497_cad-ID-1
1117,144553_vsource-ID-1,Other,8,144553_vsource-ID-1;168414_vsource-ID-1;168858_vsource-ID-4;168858_vsource-ID-3;168858_vsource-ID-2;168858_vsource-ID-1;184497_vsource-ID-1;267056_vsource-ID-1
1118,168858_Voffset-ID-1,Other,1,168858_Voffset-ID-1
1120,168858_skahp-ID-1,Other,1,168858_skahp-ID-1
1121,168858_origlen-ID-4,Other,4,168858_origlen-ID-4;168858_origlen-ID-3;168858_origlen-ID-2;168858_origlen-ID-1
1125,168858_pass_wRel-ID-1,Other,1,168858_pass_wRel-ID-1
1127,168858_mar-ID-1,Other,1,168858_mar-ID-1
1130,168858_kc-ID-1,Other,1,168858_kc-ID-1
1131,168858_max-ID-4,Other,3,168858_max-ID-4;168858_max-ID-3;168858_max-ID-2
1132,262115_corrgen8-ID-1,Other,1,262115_corrgen8-ID-1
1133,262115_multiGABAa-ID-1,Other,1,262115_multiGABAa-ID-1
1134,262115_multiAMPA-ID-1,Other,1,262115_multiAMPA-ID-1
1135,262115_INa_traub_shifted-ID-1,Other,1,262115_INa_traub_shifted-ID-1
1136,262115_multiNMDA-ID-1,Other,1,262115_multiNMDA-ID-1
1137,262115_IKd_traub-ID-1,Other,1,262115_IKd_traub-ID-1
1138,262115_IM_zach-ID-1,Other,1,262115_IM_zach-ID-1
1139,150691_halfgapspk-ID-1,Other,1,150691_halfgapspk-ID-1
1140,150691_is-ID-1,Other,1,150691_is-ID-1
1142,150691_halfgapm1-ID-1,Other,1,150691_halfgapm1-ID-1
1143,150691_nacum-ID-1,Other,1,150691_nacum-ID-1
1144,150691_nipace-ID-1,Other,1,150691_nipace-ID-1
1145,150691_kcum-ID-1,Other,1,150691_kcum-ID-1
1146,150691_cadynam-ID-1,Other,1,150691_cadynam-ID-1
1150,150239_gclamp-ID-1,Other,3,150239_gclamp-ID-1;266797_gclamp-ID-2;266797_gclamp-ID-1
1151,150239_nax-ID-1,Other,4,150239_nax-ID-1;222359_nax-ID-1;266797_nax-ID-1;266797_nax-ID-2
1152,150239_exp2synNMDA-ID-1,Other,3,150239_exp2synNMDA-ID-1;266797_exp2synNMDA-ID-2;266797_exp2synNMDA-ID-1
1157,241169_LGMD_Ih-ID-1,Other,1,241169_LGMD_Ih-ID-1
1158,241169_chirp-ID-1,Other,1,241169_chirp-ID-1
1159,241169_LGMD_IM-ID-1,Other,1,241169_LGMD_IM-ID-1
1160,241169_LGMD_NaP-ID-1,Other,1,241169_LGMD_NaP-ID-1
1161,241169_LGMD_KD-ID-1,Other,1,241169_LGMD_KD-ID-1
1162,241169_sEPSP-ID-1,Other,2,241169_sEPSP-ID-1;256024_sEPSP-ID-1
1163,241169_LGMD_CaIn-ID-1,Other,1,241169_LGMD_CaIn-ID-1
1164,241169_LGMD_CaS-ID-1,Other,1,241169_LGMD_CaS-ID-1
1165,241169_LGMD_KCa-ID-1,Other,1,241169_LGMD_KCa-ID-1
1166,241169_LGMD_CaT-ID-1,Other,1,241169_LGMD_CaT-ID-1
1167,241169_LGMD_HH_Kdr-ID-1,Other,1,241169_LGMD_HH_Kdr-ID-1
1168,241169_LGMD_Na-ID-1,Other,1,241169_LGMD_Na-ID-1
1171,53876_ca_dist-ID-1,Other,1,53876_ca_dist-ID-1
1172,53876_nmda-ID-1,Other,1,53876_nmda-ID-1
1175,53876_ca_prox-ID-1,Other,1,53876_ca_prox-ID-1
1184,53876_clleak-ID-1,Other,1,53876_clleak-ID-1
1185,53876_ca_soma-ID-1,Other,1,53876_ca_soma-ID-1
1187,53876_ca_soma_cylind_shells-ID-1,Other,1,53876_ca_soma_cylind_shells-ID-1
1188,53876_ca_soma_const_delta_thick_shells-ID-1,Other,1,53876_ca_soma_const_delta_thick_shells-ID-1
1193,195569_kcl-ID-1,Other,1,195569_kcl-ID-1
1194,237728_nmdaSyn-ID-1,Other,1,237728_nmdaSyn-ID-1
1195,187610_dists-ID-1,Other,3,187610_dists-ID-1;258867_dists-ID-1;237728_dists-ID-1
1196,187610_syns-ID-1,Other,3,187610_syns-ID-1;258867_syns-ID-1;237728_syns-ID-1
1197,187610_id-ID-1,Other,3,187610_id-ID-1;237728_id-ID-1;258867_id-ID-1
1198,237728_gScale-ID-1,Other,1,237728_gScale-ID-1
1199,187610_eff-ID-1,Other,3,187610_eff-ID-1;258867_eff-ID-1;237728_eff-ID-1
1201,184054_kad-ID-1,Other,4,184054_kad-ID-1;187610_kad-ID-1;237728_kad-ID-1;258867_kad-ID-1
1202,229276_ProbAMPANMDA_EMS-ID-1,Other,4,229276_ProbAMPANMDA_EMS-ID-1;241165_ProbAMPANMDA_EMS-ID-26;267067_ProbAMPANMDA_EMS-ID-1;267691_ProbAMPANMDA_EMS-ID-26
1203,229276_Ca_HVA-ID-1,Other,45,229276_Ca_HVA-ID-1;241165_Ca_HVA-ID-7;241165_Ca_HVA-ID-12;241165_Ca_HVA-ID-13;241165_Ca_HVA-ID-6;241165_Ca_HVA-ID-1;241165_Ca_HVA-ID-2;241165_Ca_HVA-ID-11;241165_Ca_HVA-ID-15;241165_Ca_HVA-ID-3;241165_Ca_HVA-ID-4;241165_Ca_HVA-ID-8;241165_Ca_HVA-ID-16;241165_Ca_HVA-ID-5;241165_Ca_HVA-ID-14;241165_Ca_HVA-ID-10;241165_Ca_HVA-ID-9;264834_Ca_HVA-ID-1;260971_Ca_HVA-ID-4;261460_Ca_HVA-ID-1;260971_Ca_HVA-ID-1;260971_Ca_HVA-ID-3;260971_Ca_HVA-ID-2;260971_Ca_HVA-ID-6;260971_Ca_HVA-ID-5;267067_Ca_HVA-ID-1;267067_Ca_HVA-ID-2;267691_Ca_HVA-ID-1;267691_Ca_HVA-ID-12;267691_Ca_HVA-ID-10;267691_Ca_HVA-ID-13;267691_Ca_HVA-ID-6;267691_Ca_HVA-ID-14;267691_Ca_HVA-ID-7;267691_Ca_HVA-ID-2;267691_Ca_HVA-ID-4;267691_Ca_HVA-ID-5;267691_Ca_HVA-ID-15;267691_Ca_HVA-ID-16;267691_Ca_HVA-ID-11;267384_Ca_HVA-ID-1;267691_Ca_HVA-ID-8;267691_Ca_HVA-ID-9;267691_Ca_HVA-ID-3;267511_Ca_HVA-ID-1
1204,229276_ProbGABAAB_EMS-ID-1,Other,3,229276_ProbGABAAB_EMS-ID-1;241165_ProbGABAAB_EMS-ID-26;267067_ProbGABAAB_EMS-ID-1
1205,229276_STDP_triplet-ID-1,Other,1,229276_STDP_triplet-ID-1
1211,266989_TC_HH-ID-1,Other,1,266989_TC_HH-ID-1
1212,266989_TC_iL-ID-1,Other,1,266989_TC_iL-ID-1
1213,266989_SK_E2-ID-1,Other,1,266989_SK_E2-ID-1
1214,266989_cacc-ID-1,Other,1,266989_cacc-ID-1
1215,266989_TC_Ih_Bud97-ID-1,Other,1,266989_TC_Ih_Bud97-ID-1
1216,266989_TC_ITGHK_Des98-ID-1,Other,1,266989_TC_ITGHK_Des98-ID-1
1217,266989_TC_cadecay-ID-1,Other,1,266989_TC_cadecay-ID-1
1218,266989_TC_HHna16-ID-1,Other,1,266989_TC_HHna16-ID-1
1219,266989_iM-ID-1,Other,1,266989_iM-ID-1
1220,266989_TC_iA-ID-1,Other,1,266989_TC_iA-ID-1
1221,267067_na16-ID-1,Other,1,267067_na16-ID-1
1222,267067_na12_mut-ID-1,Other,1,267067_na12_mut-ID-1
1223,267067_na12-ID-1,Other,1,267067_na12-ID-1
1224,230137_vclmp_pl-ID-1,Other,5,230137_vclmp_pl-ID-1;257747_vclmp_pl-ID-1;261714_vclmp_pl-ID-1;267067_vclmp_pl-ID-2;267067_vclmp_pl-ID-1
1225,267067_branching-ID-2,Other,2,267067_branching-ID-2;267067_branching-ID-1
1226,223955_nax8st-ID-17,Other,13,223955_nax8st-ID-17;223955_nax8st-ID-1;223955_nax8st-ID-12;223955_nax8st-ID-7;223955_nax8st-ID-21;223955_nax8st-ID-9;223955_nax8st-ID-11;223955_nax8st-ID-18;223955_nax8st-ID-20;223955_nax8st-ID-15;223955_nax8st-ID-14;267067_nax8st-ID-1;267067_nax8st-ID-2
1227,267067_na1216_mut-ID-1,Other,2,267067_na1216_mut-ID-1;267067_na1216_mut-ID-2
1229,267067_na1216-ID-2,Other,2,267067_na1216-ID-2;267067_na1216-ID-1
1230,267067_na16-ID-2,Other,1,267067_na16-ID-2
1231,267067_na12_mut-ID-2,Other,1,267067_na12_mut-ID-2
1232,241165_ProbAMPANMDA_EMS-ID-11,Other,56,241165_ProbAMPANMDA_EMS-ID-11;241165_ProbAMPANMDA_EMS-ID-1;241165_ProbAMPANMDA_EMS-ID-2;241165_ProbAMPANMDA_EMS-ID-22;241165_ProbAMPANMDA_EMS-ID-25;241165_ProbAMPANMDA_EMS-ID-18;241165_ProbAMPANMDA_EMS-ID-4;241165_ProbAMPANMDA_EMS-ID-7;241165_ProbAMPANMDA_EMS-ID-16;241165_ProbAMPANMDA_EMS-ID-23;241165_ProbAMPANMDA_EMS-ID-15;241165_ProbAMPANMDA_EMS-ID-12;241165_ProbAMPANMDA_EMS-ID-10;241165_ProbAMPANMDA_EMS-ID-9;241165_ProbAMPANMDA_EMS-ID-20;241165_ProbAMPANMDA_EMS-ID-14;241165_ProbAMPANMDA_EMS-ID-13;241165_ProbAMPANMDA_EMS-ID-5;241165_ProbAMPANMDA_EMS-ID-6;241165_ProbAMPANMDA_EMS-ID-24;241165_ProbAMPANMDA_EMS-ID-3;241165_ProbAMPANMDA_EMS-ID-17;241165_ProbAMPANMDA_EMS-ID-8;241165_ProbAMPANMDA_EMS-ID-19;241165_ProbAMPANMDA_EMS-ID-21;260971_ProbAMPANMDA_EMS-ID-6;260971_ProbAMPANMDA_EMS-ID-3;260971_ProbAMPANMDA_EMS-ID-4;260971_ProbAMPANMDA_EMS-ID-2;260971_ProbAMPANMDA_EMS-ID-5;267067_ProbAMPANMDA_EMS-ID-2;267691_ProbAMPANMDA_EMS-ID-11;267691_ProbAMPANMDA_EMS-ID-22;267691_ProbAMPANMDA_EMS-ID-24;267691_ProbAMPANMDA_EMS-ID-13;267691_ProbAMPANMDA_EMS-ID-3;267691_ProbAMPANMDA_EMS-ID-12;267691_ProbAMPANMDA_EMS-ID-17;267691_ProbAMPANMDA_EMS-ID-20;267691_ProbAMPANMDA_EMS-ID-23;267691_ProbAMPANMDA_EMS-ID-1;267691_ProbAMPANMDA_EMS-ID-8;267691_ProbAMPANMDA_EMS-ID-6;267691_ProbAMPANMDA_EMS-ID-2;267691_ProbAMPANMDA_EMS-ID-7;267691_ProbAMPANMDA_EMS-ID-18;267691_ProbAMPANMDA_EMS-ID-10;267691_ProbAMPANMDA_EMS-ID-16;267691_ProbAMPANMDA_EMS-ID-25;267691_ProbAMPANMDA_EMS-ID-9;267691_ProbAMPANMDA_EMS-ID-15;267691_ProbAMPANMDA_EMS-ID-4;267691_ProbAMPANMDA_EMS-ID-14;267691_ProbAMPANMDA_EMS-ID-19;267691_ProbAMPANMDA_EMS-ID-21;267691_ProbAMPANMDA_EMS-ID-5
1233,267067_na12-ID-2,Other,1,267067_na12-ID-2
